comment_id,clean_comment,sentiment_label,issue_category,topic_name,cluster_id,persona,svd_x,svd_y
Ugyk6blEFb759B_0sQt4AaABAg,"i had no idea i could use the s pen to take photos. wtf. maybe no one uses it because no one knows about it. if i had known, i'd definitely use it. i wish i knew this before now that i'm going to switch to the one without it. suddenly it feels like i'm losing a feature i never even got to use. maybe they should work on how they advertise their features. i'm not going to watch an ad of people smiling and doing dumb stuff. i watch reviews to see what the phone can do. so they should inform reviewers of the features they are providing, so those features are shown in reviews.",negative,Camera,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.39478252139162867,-0.14700285334931415
UgyHoPvMXndfJfsJoAJ4AaABAg,i gave it a try! jumped from the iphone 15 pro max to the galaxy s25 ultra! instead of the iphone 17 pro max... first impressions are pretty damn good! i actually like it very much. the ai features are decades ahead from apples sir crap... fact!,positive,AI / Gemini,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.323943415898422,0.07875071432220891
UgxifwNxb1EoYCB-QA14AaABAg,same old samsung android crap. nothing beats ios.,negative,Design / Build,S-Pen / Bluetooth Removal,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.4471706776747123,-0.32966305372759974
UgzoQkWLkQK_oA1hyi14AaABAg,the bluetooth option on the s pen was the main thing i used it for. when taking pictures.,neutral,AI / Gemini,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.2543982125383282,-0.013672523957603181
UgxyyEQpkA9pZNnuICB4AaABAg,done with samsung since 2023 and never going back!,neutral,Customer Support / Warranty,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.4150440358573216,-0.2548965120112551
Ugw4rCR7NqkyzJQigPV4AaABAg,they are already charging me for ai stuff i am not even sure what.,negative,Battery / Charging,"AI, Battery, Camera and Feature Discussion",4,Galaxy AI Subscription Sceptics,0.19207299616902615,-0.08750210929641497
Ugwmxc-PLlMIgSSJta54AaABAg,glad i watched this. the s24 ultra is now a much better deal!,positive,Positive Feedback,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.3851335277793676,0.4315266904374354
UgzMD_6bzU5NL1wS5BN4AaABAg,amazing but work on your s and c vowels .....it's painful,negative,AI / Gemini,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.26043393226063066,-0.0636021096705992
Ugw4XkPVyKxvC7geUBN4AaABAg,"i just returned my s25 ultra, very disappointed, my s23 ultra still good",negative,Positive Feedback,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.4408518306585351,0.4720317226491044
Ugxf3PP1mWxEXZx51dl4AaABAg,i was looking to switch from iphone back to the ultra. i loved the remote shutter on the s pen. not switching anymore.,positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,5,iPhone Comparison Shoppers,0.4193278972847449,0.1466442157678436
UgwVc1wQZnWqmg4Emid4AaABAg,"this comparison is now i feel like i need to re edit my own video keep dropping rangers, man!",positive,Camera,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.199573959561518,-0.08343951733364062
Ugz0aAn8mk37MNMaMdl4AaABAg,kinda really stupid of them to take perfectly good features away from their pro models,positive,Positive Feedback,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.2090597979943438,-0.07354208195466043
UgwZXMElK5_Hkdn88nt4AaABAg,watching on my note 20 ultra and i'm thinking the s25 would be a downgrade.. thoughts?,neutral,Design / Build,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.27682614965512997,0.3231815895703894
UgxesSHzWUQKopJDrg94AaABAg,i love how he says it like it is. just a honest reviewer.,positive,Positive Feedback,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.22938492132026897,-0.09192865583380394
Ugxop3qditfHnshTNch4AaABAg,don't sit here and try to act like samsung is stealing apples ideas because apples been doing that since the beginning and has always been years behind samsung.,negative,Other,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.3910670617472815,-0.2610904627513416
UgwaL5mcTzcYaDIx2GZ4AaABAg,bro teach us how to import things if we don't already know what you do ... teach us,neutral,Design / Build,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.13149107535838644,-0.08634202453153753
Ugz5AYmYfkFGnfaTQvF4AaABAg,s25 ultra don't buy this phone 10 reasons see more....,neutral,Price / Value,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.48124937814274393,0.24841065597875492
Ugx6n7SowlrWVab4wrF4AaABAg,"i don't really care, i got the s25 ultra and i'm really happy with the upgrade after my s22.",positive,S-Pen / Features,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.35225775425816624,0.29270085332707074
UgyNGjrtKL_D0ZzfHQ54AaABAg,you know what you gained one more subscriber cause you listen to nf,positive,AI / Gemini,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.11922092423760108,-0.05729165668090168
Ugw4IreZL7lxoY7h0Tp4AaABAg.AO13-xqk94OAO2Ozm-JYwd,i had the same issue with a samsung phone i had in 2020. i ended up getting an iphone,neutral,Other,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.4764819638684721,-0.3710391413661445
UgzsH006R-S85mjZL4N4AaABAg,"i have s23u and due to upgrade on the 15th oct. i intended to get the s25u but im doubting it more and more. and now im at a complete loss where to go instead. my biggest use is cameras or will be, but no skill so need it to be good on is own run fast as storage is always rammed from. i also play lot of games. but i also use it to do my university work on a bit like a pc although i now have a lenovo tablet with pc mode so im completely lost. i love the spen but i did use it for more than just writing. so is it now just a simple stylus and handwriting tool alone? anyone able to advise me what to look into please. so again, cameras, storage, fast and smooth,good screen display as in colors piles resolution et i dont know techy words. going in the phone store wont help as they always push which ever they earn most comision on as the beat for my personal uses. so i know longer do that until ive narrowed down my options to at least 2 preferably already decided",positive,Camera,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.47377840917630026,-0.16386031056094216
UgwmqvhMQv2ANOm-TTh4AaABAg,tbh i do understand how for lot of people the bluetooth feature being removed is a huge dealbreaker. and to me it sounds like an amazing feature i even remember being excited and thinking it was a cool feature but i genuinely never used it and at some point forgot it even existed so for me. honestly i dont really mind.,positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.36467738895585944,-0.12008373307440265
UgygfAibE-iq_cZiijZ4AaABAg.ANvlUFXAgz2AOELGNDd3GY,s24 ultra is best .you'll enjoy that better or wait for the s26 ultra to find out,positive,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.36318204104985224,0.360542419424626
Ugxv_3SSpKm68V3Ay2d4AaABAg,such incredible talent.,positive,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.21835612920151296,0.0628035018600912
UgwyZdcbvN8FOWh4mRh4AaABAg,bro did not just say if?,neutral,Other,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.14474581143210594,-0.07841610911937345
UgyVl9_98h3j1gc6PAx4AaABAg,is the pear on the mac an carly reference?,neutral,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.022355094540975454,-0.02508100198153557
UgwOmTTo8y5dQqyJNeR4AaABAg,"what if this is my first samsung phone, but coming from another android?",neutral,Software / One UI,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.49212695703629933,-0.3856978823840206
UgxOWeVICcAYSyc_P_N4AaABAg,"whatever, i'm fully satisfied with my purchase. you all expect way too much.",positive,Positive Feedback,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.22837208421328725,-0.0881039964920371
UgzInXxgygEi1VD0Eqt4AaABAg,"he was plying happy by nf, that s one of my favorite songs!!! 5 11",positive,Other,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.22772583553072476,0.07208292691686694
UgyGzinKoTwELIYSuAJ4AaABAg,"when you do your iphone 17 pro max review, i better not hear one single glaze",positive,Positive Feedback,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.1644813119973014,-0.07542623110766083
UgypEqagQR78TEXguyR4AaABAg,excellent coverage of the topic.,positive,Positive Feedback,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.28777656003104896,-0.005588719454554389
UgwB4tqZXKFYGFxUaht4AaABAg.ANS9pmdxW2zAPwNpvBipnl,two years from now the bluetooth pen comes back as a new feature,positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.2189889783285014,-0.02035391139760719
UgwB4tqZXKFYGFxUaht4AaABAg.ANS9pmdxW2zARZA7WhEBMx,what is that pen for?,neutral,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.14447393574701645,0.018228676508847737
UgwB4tqZXKFYGFxUaht4AaABAg.ANS9pmdxW2zAScL1VmQHT2,the biggest mistake is moving back to aluminum and thinning the ultra note phones heavy users never asked for.,negative,Design / Build,S-Pen / Bluetooth Removal,1,Galaxy Upgrade-Cycle Followers,0.353411047906904,0.20875540941232976
UgwFE3DKNeoF3nMlpEN4AaABAg,the qi2 kills the reverse charging....,negative,Battery / Charging,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.17323498925691228,-0.04563695327681776
UgwMpmFNMrBuZevBfwx4AaABAg,"the phone is already overpriced if i have to pay for ai tools in the future, i rather go back to using nokia 3310.",negative,AI / Gemini,S25 vs S24 / iPhone Pro Max Comparison,4,Galaxy AI Subscription Sceptics,0.34437467154286366,-0.21080360872795162
Ugx4qntBZRfWmmceZxd4AaABAg,i'll stick to my 23 ultra. thanks for the video,positive,Camera,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.3162648593165651,0.2834481963198992
UgwRKqEdBJkGMifeF9t4AaABAg,these intros are phenomenal bro,neutral,Other,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.034026039228739834,-0.036251933436045186
UgzXVRWcojsMzKAdwe54AaABAg,please compare this s25 ultra to iphone 17 base model. i am really confused,negative,Design / Build,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.41471567422716105,0.3211446252697038
UgyYGLvuKmjqyuFtOBF4AaABAg,i found a trick to finding the phone's looking all the same....... guess what it is..... stop buying them every year,negative,Price / Value,Upgrade Cycle / Yearly Phone Changes,6,Phone Buying and Value Seekers,0.3525680017605184,-0.1819132858160891
UgyYGLvuKmjqyuFtOBF4AaABAg.AN9D6XK-GNbAN9EMIYoHXT,buy em every 3 4 years max,positive,Other,S-Pen / Bluetooth Removal,2,General Mobile Discussion Audience,0.16342171917408035,-0.05633257007629383
UgwGPwXr5fZUqFIDKRN4AaABAg,i think the titanium frame is better quality than before,positive,Design / Build,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.17197198533929622,-0.07673719833052409
Ugyj37GJ88THK_QOFGV4AaABAg.AN8d5IQZuG7ANATvtJLyPj,you do realize that he uses his android phone more than his iphone despite having 2 of them,neutral,Software / One UI,General Samsung / Apple Discussion,5,iPhone Comparison Shoppers,0.3430334373801858,-0.28195236740817026
UgyVZ8ANWBimR5mf3K14AaABAg,iphone better fall for my rage bait hehehehe,negative,AI / Gemini,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.1964941936596051,-0.15173750456146873
Ugx4sEk2r51VEVEUHVV4AaABAg,i have s25 ultra. 2 months passed. and my loud speaker broke. camera can't make pictures. yesterday my software started to crash down. 2 months. shame samsung. biggest phone company can't make phones. huawei or xiaomi has better quality then samsung .,negative,Camera,S-Pen / Bluetooth Removal,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.6268439279242712,0.02888941637868082
Ugwz2ecOzvqlxclcAwh4AaABAg,still using my note 20 ultra and the only reason i need to get a new phone is because they quit offering security updates,positive,Software / One UI,Fake Products / Screen / Camera Concerns,2,General Mobile Discussion Audience,0.33461281429676343,0.06417583129186423
Ugzxp8Hi969URf-zeZ54AaABAg,"i used to be a fan. i won't purchase another samsung cause they went to the dark side.. oh wow its so thin?!? too bad it thermally throttles really bad. can't use the new chip cause it can't dissipate the heat. brush, you're such a sellout. keep selling your soul.",negative,Performance / Processor,General Samsung / Apple Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.42022362246105,-0.20490957952622463
UgxsNi9Z1qb0Q8Z-OTZ4AaABAg,iphone is worse in design same thing every year,negative,Design / Build,Buying Decision / Value Discussion,5,iPhone Comparison Shoppers,0.23966104828349122,-0.11513194558471457
UgyuRWAbDxL1BWH80-t4AaABAg,what do you mean by it does t work with every carrier like verizon? do you mean like the service on the phone in t the best?,positive,Positive Feedback,General Samsung / Apple Discussion,6,Phone Buying and Value Seekers,0.33554405246555974,-0.19947026947610252
